緻	致
縂	總
縈	縈
縉	縉
縊	縊
縋	縋
縐	縐
縑	縑
縚	絛
縛	縛
縝	縝
縞	縞
縟	縟
縣	縣
縧	絛
縫	縫
縭	縭
縮	縮
縯	演
縱	縱
縲	縲
縴	纖
縵	縵
縶	縶
縷	縷
縹	縹
總	總
績	績
繃	繃
繅	繅
繆	繆
繈	襁
繒	繒
織	織
繕	繕
繖	傘
繙	翻
繚	繚
繞	繞
繡	繡
繢	繢
繦	襁
繩	繩
繪	繪
繫	系
繭	繭
繮	繮
繯	繯
繰	繰
繳	繳
繹	繹
繼	繼
繽	繽
繾	繾
纈	纈
纊	纊
續	續
纍	累
纏	纏
纓	纓
纖	纖
纘	纘
纜	纜
缽	鉢
缾	瓶
罇	樽
罈	壇
罋	甕
罌	罌
罎	壇
罏	壚
罰	罰
罵	罵
罷	罷
罸	罰
羅	羅
羆	羆
羈	羈
羋	羋
羗	羌
羢	絨
羣	羣
羥	羥
羨	羨
義	義
羶	羶
習	習
翫	玩
翶	翱
翹	翹
翺	翱
耑	端
耡	鋤
耬	耬
耮	耮
聖	聖
聞	聞
聯	聯
聰	聰
聲	聲
聳	聳
聵	聵
聶	聶
職	職
聹	聹
聼	聽
聽	聽
聾	聾
肅	肅
肎	肯
肐	胳
肧	胚
胷	胸
脃	脆
脅	脅
脇	脅
脈	脈
脗	吻
脛	脛
脣	脣
脩	修
脫	脫
脹	脹
腎	腎
腖	腖
腡	腡
腦	腦
腫	腫
腳	腳
腸	腸
膁	肷
膃	膃
膚	膚
膠	膠
膩	膩
膽	膽
膾	膾
膿	膿
臉	臉
臋	臀
臍	臍
臏	臏
臒	癯
臕	膘
臘	臘
臙	胭
臚	臚
臝	裸
臟	髒
臠	臠
臥	臥
臨	臨
臯	皋
臺	臺
與	與
興	興
舉	舉
舊	舊
舖	鋪
舘	館
舩	船
艕	膀
艙	艙
艢	檣
艣	櫓
艤	艤
艦	艦
艪	櫓
艫	艫
艱	艱
艷	豔
艸	艹
芲	花
芻	芻
薴	苧
茘	荔
茲	茲
荊	荊
荳	豆
莊	莊
莖	莖
莢	莢
莧	莧
菑	災
菓	果
華	華
菴	庵
萇	萇
萊	萊
萬	萬
萲	萱
萵	萵
葉	葉
葒	葒
葠	參
葤	葤
葦	葦
葯	藥
葷	葷
蒐	搜
蒓	蓴
蒔	蒔
蒞	蒞
蒼	蒼
蓀	蓀
蓆	席
蓋	蓋
蓡	參
蓧	莜
蓮	蓮
蓯	蓯
蓴	蓴
蓽	蓽
蔆	菱
蔔	卜
蔕	蒂
蔞	蔞
蔣	蔣
蔥	蔥
蔦	蔦
蔭	蔭
蔴	麻
蔾	藜
蕁	蕁
蕆	蕆
蕋	蕊
蕎	蕎
蕒	蕒
蕓	芸
蕕	蕕
蕘	蕘
蕚	萼
蕢	蕢
蕩	蕩
蕪	蕪
蕭	蕭
蕷	蕷
蕿	萱
薈	薈
薊	薊
薌	薌
薑	姜
薔	薔
薙	剃
薟	薟
薦	薦
薩	薩
薺	薺
藍	藍
藎	藎
藝	藝
藥	藥
藪	藪
藶	藶
藷	薯
藹	藹
藺	藺
藼	萱
蘂	蕊
蘄	蘄
蘆	蘆
蘇	蘇
蘊	蘊
蘋	蘋
蘐	萱
蘚	蘚
蘞	蘞
蘢	蘢
蘤	花
蘭	蘭
蘺	蘺
蘿	蘿
處	處
虖	呼
虛	虛
虜	虜
號	號
虧	虧
虯	虯
虵	蛇
蚘	蛔
蛕	蛔
蛺	蛺
蛻	蛻
蜆	蜆
蜋	螂
蜖	蛔
蜨	蝶
蜺	霓
蝕	蝕
蝟	蝟
蝦	蝦
蝨	蝨
蝯	猿
蝳	玳
蝸	蝸
螄	螄
螎	融
螘	蟻
螞	螞
螡	蚊
螢	螢
螻	螻
蟁	蚊
蟄	蟄
蟇	蟆
蟈	蟈
蟎	蟎
蟣	蟣
蟬	蟬
蟯	蟯
蟲	蟲
蟶	蟶
蟻	蟻
蠅	蠅
蠆	蠆
蠍	蠍
蠏	蟹
蠐	蠐
蠑	蠑
蠔	蠔
蠟	蠟
蠣	蠣
蠱	蠱
蠶	蠶
蠻	蠻
衆	衆
衇	脈
衊	蔑
術	術
衕	同
衖	弄
衚	胡
衛	衛
衝	衝
衞	衛
衹	只
衺	邪
袞	袞
袠	帙
裊	嫋
裌	夾
裏	裏
補	補
裝	裝
裠	裙
裡	裏
裦	褒
製	制
複	復
褲	褲
褳	褳
褸	褸
褻	褻
襆	幞
襇	襉
襍	雜
襖	襖
襝	襝
襠	襠
襢	袒
襤	襤
襪	襪
襯	襯
襲	襲
覇	霸
覈	核
見	見
規	規
覓	覓
覔	覓
視	視
覘	覘
覜	眺
覡	覡
覦	覦
覩	睹
親	親
覬	覬
覯	覯
覰	覷
覲	覲
覷	覷
覺	覺
覻	覷
覽	覽
覿	覿
觀	觀
觔	斤
觕	粗
觝	抵
觴	觴
觶	觶
觸	觸
訁	訁
訂	訂
訃	訃
計	計
訊	訊
訌	訌
討	討
訏	籲
訐	訐
訓	訓
訕	訕
訖	訖
託	託
記	記
訛	訛
訝	訝
訟	訟
訢	欣
訣	訣
訥	訥
訦	諶
訪	訪
設	設
許	許
訴	訴
訶	訶
診	診
註	注
証	證
詁	詁
詆	詆
詎	詎
詐	詐
詒	詒
詔	詔
評	評
詘	詘
詛	詛
詞	詞
詠	詠
詡	詡
詢	詢
詣	詣
試	試
詧	察
詩	詩
詫	詫
詬	詬
詭	詭
詮	詮
詰	詰
話	話
該	該
詳	詳
詵	詵
詶	酬
詼	詼
詿	詿
誄	誄
誅	誅
誆	誆
誇	誇
誌	志
認	認
誑	誑
誒	誒
誕	誕
誖	悖
誘	誘
誚	誚
語	語
誠	誠
誡	誡
誣	誣
誤	誤
誥	誥
誦	誦
誨	誨
說	說
説	說
誰	誰
課	課
誶	誶
誹	誹
誼	誼
調	調
諂	諂
諄	諄
談	談
諉	諉
請	請
諍	諍
諏	諏
諐	愆
諑	諑
諒	諒
論	論
諗	諗
諛	諛
諜	諜
諞	諞
諠	喧
諡	諡
諢	諢
諤	諤
諦	諦
諧	諧
諫	諫
諭	諭
諮	諮
諱	諱
諳	諳
諶	諶
諷	諷
諸	諸
諺	諺
諼	諼
諾	諾
謀	謀
謁	謁
謂	謂
謄	謄
謅	謅
謊	謊
謌	歌
謎	謎
謐	謐
謔	謔
謖	謖
謗	謗
謙	謙
謚	諡
講	講
謝	謝
謠	謠
謨	謨
謫	謫
謬	謬
謳	謳
謹	謹
謼	呼
謾	謾
譁	譁
譆	嘻
證	證
譌	訛
譎	譎
譏	譏
譔	撰
譖	譖
識	識
譙	譙
譚	譚
譜	譜
譟	噪
譫	譫
譭	毀
譯	譯
議	議
譴	譴
護	護
譽	譽
譾	譾
讀	讀
讁	謫
讅	審
變	變
讌	燕
讎	讎
讐	讎
讒	讒
讓	讓
讕	讕
讖	讖
讚	贊
讛	囈
讜	讜
讞	讞
谿	溪
豈	豈
豎	豎
豐	豐
豔	豔
豬	豬
貍	狸
貓	貓
貛	獾
貝	貝
貞	貞
負	負
財	財
貢	貢
貧	貧
貨	貨
販	販
貪	貪
貫	貫
責	責
貯	貯
貰	貰
貲	貲
貳	貳
貴	貴
貶	貶
買	買
貸	貸
貺	貺
費	費
貼	貼
貽	貽
貿	貿
賀	賀
賁	賁
賂	賂
賃	賃
賄	賄
賅	賅
資	資
賈	賈
賉	恤
賊	賊
賍	贓
賑	賑
賒	賒
賓	賓
賔	賓
賕	賕
賚	賚
賛	贊
賜	賜
賞	賞
賠	賠
賡	賡
賢	賢
賣	賣
賤	賤
賦	賦
賧	賧
質	質
賫	齎
賬	賬
賭	賭
賮	贐
賴	賴
賸	剩
賺	賺
賻	賻
購	購
賽	賽
賾	賾
贄	贄
贅	贅
贈	贈
贊	贊
贋	贗
贍	贍
贏	贏
贐	贐
贓	贓
贖	贖
贗	贗
贛	贛
贜	贓
趂	趁
趕	趕
趙	趙
趨	趨
趲	趲
跡	跡
跥	跺
跴	踩
跼	局
踐	踐
踡	蜷
踫	碰
踰	逾
踴	踊
蹌	蹌
蹏	蹄
蹕	蹕
蹚	趟
蹟	跡
蹠	蹠
蹣	蹣
蹤	蹤
蹧	糟
蹵	蹴
蹺	蹺
躉	躉
躊	躊
躋	躋
躍	躍
躑	躑
躒	躒
躓	躓
躕	躕
躚	躚
躡	躡
躥	躥
躦	躦
躪	躪
躰	體
躳	躬
躶	裸
軀	軀
車	車
軋	軋
軌	軌
軍	軍
軒	軒
軔	軔
軛	軛
軟	軟
軤	軤
軫	軫
軲	軲
軸	軸
軹	軹
軺	軺
軻	軻
軼	軼
軾	軾
較	較
輅	輅
輇	輇
載	載
輊	輊
輒	輒
輓	挽
輔	輔
輕	輕
輛	輛
輜	輜
輝	輝
輞	輞
輟	輟
輥	輥
輦	輦
輩	輩
輪	輪
輭	軟
輯	輯
輳	輳
輸	輸
輻	輻
輾	輾
輿	輿
轂	轂
轄	轄
轅	轅
轆	轆
轉	轉
轍	轍
轎	轎
轔	轔
轟	轟
轡	轡
轢	轢
轤	轤
辠	罪
辢	辣
辤	辭
辦	辦
辭	辭
辮	辮
辯	辯
農	農
辳	農
迆	迤
迴	回
迺	乃
迻	移
逈	迥
逕	徑
這	這
連	連
逩	奔
週	周
進	進
遊	遊
運	運
過	過
達	達
違	違
遙	遙
遜	遜
遝	沓
遞	遞
遠	遠
遡	溯
適	適
遯	遁
遲	遲
遷	遷
選	選
遺	遺
遼	遼
邁	邁
還	還
邇	邇
邊	邊
邏	邏
邐	邐
邨	村
郃	合
郟	郟
郤	郄
郵	郵
鄆	鄆
鄉	鄉
鄒	鄒
鄔	鄔
鄕	鄉
鄖	鄖
鄘	墉
鄧	鄧
鄭	鄭
